Date,Channel,Sessions,Pageviews,Conversions,Revenue
2026-02-15,Paid Social,2433,5545,56,4437.82
2026-02-16,Organic Search,4651,11168,69,5859.31
2026-02-16,Direct,2658,7235,39,3446.11
2026-02-16,Referral,265,691,6,534.58
2026-02-16,Email,1063,2569,26,2206.59
2026-02-16,Paid Search,4461,11258,120,10033.49
2026-02-16,Paid Social,2612,7156,58,5013.28
2026-02-17,Organic Search,3608,7763,54,4498.66
2026-02-17,Direct,2061,4966,30,2435.21
2026-02-17,Referral,206,601,5,425.78
2026-02-17,Email,824,2002,20,1720.07
2026-02-17,Paid Search,3960,8532,109,9200.78
2026-02-17,Paid Social,1869,4706,34,2912.61
2026-02-18,Organic Search,3574,8255,53,4469.44
2026-02-18,Direct,2042,3919,30,2560.18
2026-02-18,Referral,204,433,5,427.43
2026-02-18,Email,817,1749,20,1654.46
2026-02-18,Paid Search,4403,10908,122,10453.01
2026-02-18,Paid Social,2702,5690,60,5033.42
2026-02-19,Organic Search,3165,7469,47,3972.2
2026-02-19,Direct,1809,4233,27,2208.36
2026-02-19,Referral,180,455,4,339.2
2026-02-19,Email,723,1851,18,1578.05
2026-02-19,Paid Search,3427,7338,95,8404.7
2026-02-19,Paid Social,2878,6188,63,4806.99
2026-02-20,Organic Search,3789,9776,56,4808.63
2026-02-20,Direct,2165,5280,32,2680.6
2026-02-20,Referral,216,534,5,421.04
2026-02-20,Email,866,2307,21,1776.78
2026-02-20,Paid Search,2892,6783,81,7093.15
2026-02-20,Paid Social,1602,3336,37,3026.82
2026-02-21,Organic Search,3323,9105,49,4135.18
2026-02-21,Direct,1899,4661,28,2218.23
2026-02-21,Referral,189,431,4,350.97
2026-02-21,Email,759,1724,18,1553.71
2026-02-21,Paid Search,2962,6886,76,6256.33
2026-02-21,Paid Social,2395,5822,50,4175.89
2026-02-22,Organic Search,3391,8726,50,4250.53
2026-02-22,Direct,1937,4578,29,2446.5
2026-02-22,Referral,193,463,4,342.42
2026-02-22,Email,775,2133,19,1615.21
2026-02-22,Paid Search,3217,6711,85,6997.67
2026-02-22,Paid Social,2979,7793,65,5347.39
2026-02-23,Organic Search,3497,9891,52,4457.8
2026-02-23,Direct,1998,5299,29,2530.6
2026-02-23,Referral,199,477,4,335.87
2026-02-23,Email,799,2005,19,1627.24
2026-02-23,Paid Search,3737,9603,95,8339.12
2026-02-23,Paid Social,2486,6064,55,4691.86
2026-02-24,Organic Search,3269,8713,49,3918.77
2026-02-24,Direct,1868,4489,28,2335.73
2026-02-24,Referral,186,468,4,341.25
2026-02-24,Email,747,1963,18,1454.07
2026-02-24,Paid Search,4157,9688,124,10083.37
2026-02-24,Paid Social,1681,4237,34,2826.94
2026-02-25,Organic Search,4759,12388,71,6147.27
2026-02-25,Direct,2719,6717,40,3099.71
2026-02-25,Referral,271,623,6,479.86
2026-02-25,Email,1087,2433,27,2203.08
2026-02-25,Paid Search,6031,14155,143,11912.55
2026-02-25,Paid Social,2820,7616,55,4788.34
2026-02-26,Organic Search,3088,8285,46,3843.31
2026-02-26,Direct,1765,5161,26,2051.67
2026-02-26,Referral,176,422,4,355.04
2026-02-26,Email,706,1568,17,1421.58
2026-02-26,Paid Search,3475,8506,105,9522.97
2026-02-26,Paid Social,2267,5836,51,4345.02
2026-02-27,Organic Search,3730,9129,55,4733.09
2026-02-27,Direct,2131,5571,31,2608.1
2026-02-27,Referral,213,519,5,424.72
2026-02-27,Email,852,1896,21,1825.46
2026-02-27,Paid Search,3440,7425,105,8520.77
2026-02-27,Paid Social,2594,6769,62,5037.47
2026-02-28,Organic Search,3129,7929,46,3829.17
2026-02-28,Direct,1788,4004,26,2117.8
2026-02-28,Referral,178,455,4,329.11
2026-02-28,Email,715,2005,17,1431.09
2026-02-28,Paid Search,2071,5177,56,4820.82
2026-02-28,Paid Social,2402,5854,49,3940.93
2026-03-01,Organic Search,3209,7150,48,4032.44
2026-03-01,Direct,1833,4067,27,2420.29
2026-03-01,Referral,183,462,4,343.75
2026-03-01,Email,733,1765,18,1463.8
2026-03-01,Paid Search,2984,7857,68,5975.8
2026-03-01,Paid Social,2442,5512,52,4232.86
2026-03-02,Organic Search,4442,11384,66,5791.49
2026-03-02,Direct,2538,6131,38,3227.58
2026-03-02,Referral,253,632,6,517.49
2026-03-02,Email,1015,2665,25,2173.35
2026-03-02,Paid Search,4550,10575,124,10448.97
2026-03-02,Paid Social,2839,6676,67,5850.58
2026-03-03,Organic Search,3623,8914,54,4515.52
2026-03-03,Direct,2070,5069,31,2576.7
2026-03-03,Referral,207,495,5,436.33
2026-03-03,Email,828,2235,20,1690.45
2026-03-03,Paid Search,4183,10768,116,9663.99
2026-03-03,Paid Social,2845,7055,67,5556.79
2026-03-04,Organic Search,4536,11556,68,5774.98
2026-03-04,Direct,2592,6269,38,3154.6
2026-03-04,Referral,259,669,6,498.56
2026-03-04,Email,1036,2298,25,2067.01
2026-03-04,Paid Search,4304,10708,111,9125.72
2026-03-04,Paid Social,2695,7208,60,4834.33
2026-03-05,Organic Search,4240,9483,63,5275.2
2026-03-05,Direct,2422,5632,36,3052.89
2026-03-05,Referral,242,675,6,522.92
2026-03-05,Email,969,2059,24,1981.74
2026-03-05,Paid Search,3856,10866,103,8652.1
2026-03-05,Paid Social,2321,5659,52,4354.87
2026-03-06,Organic Search,2909,6659,43,3439.43
2026-03-06,Direct,1662,4007,24,2159.69
2026-03-06,Referral,166,473,4,339.51
2026-03-06,Email,665,1681,16,1402.9
2026-03-06,Paid Search,3096,7306,96,8151.4
2026-03-06,Paid Social,3173,7574,73,5788.08
2026-03-07,Organic Search,3306,9072,49,3979.24
2026-03-07,Direct,1889,4601,28,2358.62
2026-03-07,Referral,188,416,4,339.81
2026-03-07,Email,755,1805,18,1563.05
2026-03-07,Paid Search,2803,5792,82,7238.97
2026-03-07,Paid Social,2528,6430,59,4790.08
2026-03-08,Organic Search,3538,10292,53,4550.2
2026-03-08,Direct,2021,4128,30,2450.76
2026-03-08,Referral,202,527,5,440.8
2026-03-08,Email,808,1939,20,1713.48
2026-03-08,Paid Search,3403,8488,88,7670.13
2026-03-08,Paid Social,1242,2665,24,2097.4
2026-03-09,Organic Search,3413,9089,51,4162.38
2026-03-09,Direct,1950,5337,29,2693.33
2026-03-09,Referral,195,470,4,349.08
2026-03-09,Email,780,1949,19,1557.0
2026-03-09,Paid Search,3423,9444,84,7386.96
2026-03-09,Paid Social,3097,7091,80,6846.0
2026-03-10,Organic Search,4196,10189,62,5440.71
2026-03-10,Direct,2397,5793,35,3039.21
2026-03-10,Referral,239,622,5,422.95
2026-03-10,Email,959,2457,23,1955.44
2026-03-10,Paid Search,4705,12271,128,10359.03
2026-03-10,Paid Social,3559,9239,80,6732.1
2026-03-11,Organic Search,3862,11525,57,4725.09
2026-03-11,Direct,2207,5054,33,2841.88
2026-03-11,Referral,220,606,5,407.46
2026-03-11,Email,882,2383,22,1968.05
2026-03-11,Paid Search,4981,12903,137,11548.25
2026-03-11,Paid Social,2798,6344,65,5582.45
2026-03-12,Organic Search,3576,9346,53,4323.6
2026-03-12,Direct,2043,4960,30,2641.21
2026-03-12,Referral,204,442,5,441.45
2026-03-12,Email,817,2019,20,1766.08
2026-03-12,Paid Search,3548,8271,102,8733.44
2026-03-12,Paid Social,2809,7297,57,4890.14
2026-03-13,Organic Search,3455,8560,51,4188.25
2026-03-13,Direct,1974,4825,29,2576.67
2026-03-13,Referral,197,402,4,344.07
2026-03-13,Email,789,1720,19,1692.56
2026-03-13,Paid Search,3274,9139,88,7595.69
2026-03-13,Paid Social,3740,9082,80,6833.98
2026-03-14,Organic Search,3981,9465,59,5170.23
2026-03-14,Direct,2274,5584,34,2825.62
2026-03-14,Referral,227,511,5,431.37
2026-03-14,Email,909,2545,22,1897.31
2026-03-14,Paid Search,3192,8380,92,7621.02
2026-03-14,Paid Social,2480,6007,56,5029.73
2026-03-15,Organic Search,4300,11306,64,5383.14
2026-03-15,Direct,2457,6002,36,3252.1
2026-03-15,Referral,245,578,6,524.21
2026-03-15,Email,982,2631,24,1992.29
2026-03-15,Paid Search,3581,9515,114,9702.07
2026-03-15,Paid Social,3394,8613,62,5289.77
2026-03-16,Organic Search,4047,11527,60,4922.2
2026-03-16,Direct,2312,6688,34,2904.86
2026-03-16,Referral,231,668,5,405.37
2026-03-16,Email,925,2265,23,1906.75
2026-03-16,Paid Search,3887,8740,115,9431.51
2026-03-16,Paid Social,4116,9697,83,6913.05
2026-03-17,Organic Search,3464,8416,51,4172.36
2026-03-17,Direct,1979,4477,29,2508.32
2026-03-17,Referral,197,462,4,345.62
2026-03-17,Email,791,2017,19,1581.57
2026-03-17,Paid Search,3993,9730,111,9829.8
2026-03-17,Paid Social,3398,8204,69,5892.01
2026-03-18,Organic Search,4570,12004,68,6232.19
2026-03-18,Direct,2611,6803,39,3332.75
2026-03-18,Referral,261,683,6,516.85
2026-03-18,Email,1044,2731,26,2124.71
2026-03-18,Paid Search,4916,12854,135,10970.65
2026-03-18,Paid Social,2799,7095,54,4782.0
2026-03-19,Organic Search,3566,8752,53,4496.94
2026-03-19,Direct,2037,5554,30,2438.4
2026-03-19,Referral,203,543,5,441.77
2026-03-19,Email,815,1762,20,1728.67
2026-03-19,Paid Search,4446,10534,121,10191.53
2026-03-19,Paid Social,3521,8341,78,6632.41
2026-03-20,Organic Search,3457,9867,51,4354.08
2026-03-20,Direct,1975,4669,29,2563.19
2026-03-20,Referral,197,524,4,336.46
2026-03-20,Email,790,1909,19,1571.74
2026-03-20,Paid Search,2856,7444,86,6944.79
2026-03-20,Paid Social,3020,7617,65,5315.04
2026-03-21,Organic Search,2848,7619,42,3377.35
2026-03-21,Direct,1627,4368,24,2094.01
2026-03-21,Referral,162,398,4,337.89
2026-03-21,Email,651,1649,16,1310.52
2026-03-21,Paid Search,2379,6337,63,5553.52
2026-03-21,Paid Social,2918,6858,72,6271.06
2026-03-22,Organic Search,3842,8871,57,4909.81
2026-03-22,Direct,2195,5094,32,2834.32
2026-03-22,Referral,219,506,5,399.56
2026-03-22,Email,878,2098,21,1841.07
2026-03-22,Paid Search,3205,7334,90,7985.74
2026-03-22,Paid Social,3433,9529,67,5938.47
2026-03-23,Organic Search,3101,6863,46,3599.43
2026-03-23,Direct,1772,4595,26,2374.29
2026-03-23,Referral,177,555,4,341.59
2026-03-23,Email,708,1871,17,1471.02
2026-03-23,Paid Search,3715,9209,104,8601.69
2026-03-23,Paid Social,2385,5609,53,4539.15
2026-03-24,Organic Search,3610,8855,54,4635.3
2026-03-24,Direct,2063,4861,30,2618.13
2026-03-24,Referral,206,501,5,428.16
2026-03-24,Email,825,1950,20,1721.14
2026-03-24,Paid Search,4158,9266,112,9727.75
2026-03-24,Paid Social,3565,8060,72,5947.71
2026-03-25,Organic Search,4574,10660,68,5670.59
2026-03-25,Direct,2614,6746,39,3486.14
2026-03-25,Referral,261,564,6,508.55
2026-03-25,Email,1045,2441,26,2057.46
2026-03-25,Paid Search,5995,13839,151,13261.07
2026-03-25,Paid Social,2706,5946,50,4367.74
2026-03-26,Organic Search,3665,9704,54,4361.46
2026-03-26,Direct,2094,5589,31,2798.83
2026-03-26,Referral,209,476,5,400.16
2026-03-26,Email,837,2233,20,1737.8
2026-03-26,Paid Search,3147,6750,90,7576.62
2026-03-26,Paid Social,3571,8086,82,6857.82
2026-03-27,Organic Search,3238,7918,48,4234.1
2026-03-27,Direct,1850,5117,27,2301.07
2026-03-27,Referral,185,454,4,348.63
2026-03-27,Email,740,1846,18,1568.41
2026-03-27,Paid Search,3153,6384,87,7273.83
2026-03-27,Paid Social,3472,9092,81,6515.72
2026-03-28,Organic Search,2960,7542,44,3734.08
2026-03-28,Direct,1691,3728,25,2244.87
2026-03-28,Referral,169,409,4,349.11
2026-03-28,Email,676,1744,16,1373.88
2026-03-28,Paid Search,2844,6537,82,7311.77
2026-03-28,Paid Social,2976,7322,68,5791.73
2026-03-29,Organic Search,4222,10570,63,5106.82
2026-03-29,Direct,2412,6012,36,3150.06
2026-03-29,Referral,241,561,6,499.11
2026-03-29,Email,965,2496,24,1882.29
2026-03-29,Paid Search,3792,10599,102,8967.58
2026-03-29,Paid Social,3210,7451,62,5581.35
2026-03-30,Organic Search,4145,10647,62,5650.63
2026-03-30,Direct,2368,5387,35,2827.39
2026-03-30,Referral,236,554,5,420.55
2026-03-30,Email,947,2438,23,1917.01
2026-03-30,Paid Search,4766,10891,145,11948.35
2026-03-30,Paid Social,3157,7534,69,6126.82
2026-03-31,Organic Search,4768,11818,71,6247.48
2026-03-31,Direct,2724,7234,40,3653.78
2026-03-31,Referral,272,715,6,474.49
2026-03-31,Email,1089,2854,27,2436.17
2026-03-31,Paid Search,4995,12187,131,11281.33
2026-03-31,Paid Social,2374,5356,55,4788.87
2026-04-01,Organic Search,4367,9944,65,5305.9
2026-04-01,Direct,2495,5748,37,3227.27
2026-04-01,Referral,249,581,6,496.58
2026-04-01,Email,998,2771,24,2052.08
2026-04-01,Paid Search,5992,13496,188,16459.53
2026-04-01,Paid Social,2636,6212,63,5113.23
2026-04-02,Organic Search,3529,8298,52,4321.43
2026-04-02,Direct,2016,5238,30,2444.04
2026-04-02,Referral,201,592,5,434.52
2026-04-02,Email,806,1945,20,1707.96
2026-04-02,Paid Search,4950,13628,121,9999.23
2026-04-02,Paid Social,2787,6560,64,5688.92
2026-04-03,Organic Search,4405,10764,66,5319.76
2026-04-03,Direct,2517,5555,37,3147.5
2026-04-03,Referral,251,641,6,506.32
2026-04-03,Email,1007,2314,25,2105.12
2026-04-03,Paid Search,3951,9815,114,9754.79
2026-04-03,Paid Social,2328,6342,55,4557.59
2026-04-04,Organic Search,2733,6165,40,3593.82
2026-04-04,Direct,1561,4145,23,1771.63
2026-04-04,Referral,156,387,3,265.86
2026-04-04,Email,624,1507,15,1284.41
2026-04-04,Paid Search,2213,6652,64,5357.44
2026-04-04,Paid Social,2012,5425,48,3989.8
2026-04-05,Organic Search,3174,8032,47,4372.7
2026-04-05,Direct,1814,4455,27,2303.8
2026-04-05,Referral,181,426,4,337.08
2026-04-05,Email,725,1722,18,1573.85
2026-04-05,Paid Search,3375,8218,89,7406.55
2026-04-05,Paid Social,3451,7672,76,6165.05
2026-04-06,Organic Search,3478,8364,52,4308.4
2026-04-06,Direct,1987,5495,29,2438.36
2026-04-06,Referral,198,503,4,346.46
2026-04-06,Email,795,2101,19,1600.95
2026-04-06,Paid Search,4250,10436,122,10865.33
2026-04-06,Paid Social,2446,6323,56,4870.94
2026-04-07,Organic Search,4349,10069,65,5781.35
2026-04-07,Direct,2485,5988,37,3292.19
2026-04-07,Referral,248,622,6,532.14
2026-04-07,Email,994,2573,24,1952.29
2026-04-07,Paid Search,4564,11047,139,12001.84
2026-04-07,Paid Social,3592,7104,86,7426.26
2026-04-08,Organic Search,4957,12332,74,6062.61
2026-04-08,Direct,2833,7071,42,3562.28
2026-04-08,Referral,283,701,7,566.49
2026-04-08,Email,1133,3088,28,2524.32
2026-04-08,Paid Search,5418,13892,127,10410.36
2026-04-08,Paid Social,3703,9327,84,7107.71
2026-04-09,Organic Search,3472,8418,52,4331.04
2026-04-09,Direct,1984,5090,29,2430.71
2026-04-09,Referral,198,476,4,321.93
2026-04-09,Email,793,1908,19,1548.36
2026-04-09,Paid Search,3596,8836,104,8830.56
2026-04-09,Paid Social,2278,6703,55,4543.82
2026-04-10,Organic Search,3358,8084,50,4073.73
2026-04-10,Direct,1919,4574,28,2465.94
2026-04-10,Referral,191,460,4,341.52
2026-04-10,Email,767,1881,19,1626.05
2026-04-10,Paid Search,2604,5600,59,4857.3
2026-04-10,Paid Social,2450,6264,58,5000.85
2026-04-11,Organic Search,3389,7804,50,4114.42
2026-04-11,Direct,1937,4888,29,2578.48
2026-04-11,Referral,193,486,4,337.53
2026-04-11,Email,774,1835,19,1678.86
2026-04-11,Paid Search,2567,7003,66,5671.18
2026-04-11,Paid Social,2761,7024,57,4709.23
2026-04-12,Organic Search,4277,11343,64,5391.12
2026-04-12,Direct,2444,6641,36,3078.99
2026-04-12,Referral,244,645,6,510.06
2026-04-12,Email,977,2297,24,1981.06
2026-04-12,Paid Search,3307,7625,103,8670.32
2026-04-12,Paid Social,1900,4871,36,3384.55
2026-04-13,Organic Search,3363,7737,50,4502.53
2026-04-13,Direct,1921,4915,28,2256.41
2026-04-13,Referral,192,464,4,347.56
2026-04-13,Email,768,1928,19,1585.32
2026-04-13,Paid Search,3054,8608,81,6749.61
2026-04-13,Paid Social,2933,7695,64,5749.65
2026-04-14,Organic Search,4699,12165,70,6222.44
2026-04-14,Direct,2685,6883,40,3422.64
2026-04-14,Referral,268,698,6,506.74
2026-04-14,Email,1074,2686,26,2160.68
2026-04-14,Paid Search,5290,14797,135,11995.35
2026-04-14,Paid Social,3122,7431,61,5199.67
2026-04-15,Organic Search,3664,8837,54,4244.32
2026-04-15,Direct,2093,4983,31,2658.67
2026-04-15,Referral,209,585,5,437.28
2026-04-15,Email,837,1958,20,1734.83
2026-04-15,Paid Search,4385,10691,121,10115.56
2026-04-15,Paid Social,2956,8289,65,5855.12
2026-04-16,Organic Search,4143,8920,62,5413.51
2026-04-16,Direct,2367,5542,35,2989.75
2026-04-16,Referral,236,572,5,457.71
2026-04-16,Email,947,2462,23,2042.65
2026-04-16,Paid Search,5393,13133,173,14239.62
2026-04-16,Paid Social,3147,7576,69,5865.02
2026-04-17,Organic Search,3225,8180,48,4015.69
2026-04-17,Direct,1843,4796,27,2311.89
2026-04-17,Referral,184,462,4,360.85
2026-04-17,Email,737,1799,18,1560.44
2026-04-17,Paid Search,2648,5715,64,5746.56
2026-04-17,Paid Social,2355,6520,57,4855.35
2026-04-18,Organic Search,3163,8219,47,3687.68
2026-04-18,Direct,1807,4716,27,2472.99
2026-04-18,Referral,180,419,4,341.94
2026-04-18,Email,723,1662,18,1533.93
2026-04-18,Paid Search,3096,8281,80,6876.14
2026-04-18,Paid Social,2598,6782,59,4854.81
2026-04-19,Organic Search,4373,10808,65,5609.27
2026-04-19,Direct,2499,5857,37,3167.32
2026-04-19,Referral,249,718,6,531.13
2026-04-19,Email,999,2538,24,2060.15
2026-04-19,Paid Search,3802,9199,117,9979.92
2026-04-19,Paid Social,3542,10027,84,6874.87
2026-04-20,Organic Search,3737,9668,56,4597.8
2026-04-20,Direct,2135,5077,32,2577.5
2026-04-20,Referral,213,600,5,412.85
2026-04-20,Email,854,2157,21,1802.19
2026-04-20,Paid Search,3765,8749,119,10125.46
2026-04-20,Paid Social,3568,9865,75,6005.53
2026-04-21,Organic Search,4009,10269,60,4893.56
2026-04-21,Direct,2291,5734,34,3090.97
2026-04-21,Referral,229,613,5,403.12
2026-04-21,Email,916,2517,22,1948.43
2026-04-21,Paid Search,4954,10975,137,12091.68
2026-04-21,Paid Social,2774,5729,69,5981.01
2026-04-22,Organic Search,5460,12156,81,6865.32
2026-04-22,Direct,3120,8675,46,4069.65
2026-04-22,Referral,312,693,7,610.58
2026-04-22,Email,1248,2777,31,2821.06
2026-04-22,Paid Search,5402,14531,137,11411.63
2026-04-22,Paid Social,3886,10689,92,7782.31
2026-04-23,Organic Search,4500,12128,67,5571.47
2026-04-23,Direct,2571,6412,38,3188.85
2026-04-23,Referral,257,616,6,525.91
2026-04-23,Email,1028,2431,25,2047.63
2026-04-23,Paid Search,5114,12651,164,14127.93
2026-04-23,Paid Social,2337,5870,53,4232.48
2026-04-24,Organic Search,4079,11588,61,5313.42
2026-04-24,Direct,2331,5642,34,3000.73
2026-04-24,Referral,233,532,5,394.03
2026-04-24,Email,932,2488,23,1996.79
2026-04-24,Paid Search,3960,10353,123,10232.41
2026-04-24,Paid Social,3061,8099,56,4715.88
2026-04-25,Organic Search,2675,6356,40,3367.53
2026-04-25,Direct,1528,3186,22,1726.33
2026-04-25,Referral,152,349,3,271.86
2026-04-25,Email,611,1561,15,1350.73
2026-04-25,Paid Search,2473,5845,72,5801.5
2026-04-25,Paid Social,2757,6421,67,5961.59
2026-04-26,Organic Search,3121,8452,46,3759.91
2026-04-26,Direct,1783,4470,26,2151.53
2026-04-26,Referral,178,430,4,355.09
2026-04-26,Email,713,1886,17,1485.29
2026-04-26,Paid Search,2908,8160,76,6485.29
2026-04-26,Paid Social,2650,6567,67,5138.78
2026-04-27,Organic Search,3738,9153,56,5244.52
2026-04-27,Direct,2136,5585,32,2802.13
2026-04-27,Referral,213,538,5,396.43
2026-04-27,Email,854,2395,21,1859.94
2026-04-27,Paid Search,5045,13032,140,12075.84
2026-04-27,Paid Social,2120,5319,46,3868.68
2026-04-28,Organic Search,3865,10430,57,4995.46
2026-04-28,Direct,2208,5124,33,2807.4
2026-04-28,Referral,220,568,5,445.77
2026-04-28,Email,883,2097,22,1840.61
2026-04-28,Paid Search,4019,10641,111,9439.9
2026-04-28,Paid Social,2109,5711,46,4079.41
2026-04-29,Organic Search,3775,9044,56,4699.68
2026-04-29,Direct,2157,5540,32,2729.42
2026-04-29,Referral,215,543,5,467.7
2026-04-29,Email,863,1904,21,1768.78
2026-04-29,Paid Search,4091,11147,117,9727.49
2026-04-29,Paid Social,2148,5382,45,3734.59
2026-04-30,Organic Search,3754,8546,56,4920.17
2026-04-30,Direct,2145,5312,32,2648.05
2026-04-30,Referral,214,495,5,402.09
2026-04-30,Email,858,2100,21,1809.15
2026-04-30,Paid Search,3732,9438,115,9121.96
2026-04-30,Paid Social,3204,7813,60,5063.14
2026-05-01,Organic Search,3567,9480,53,4466.82
2026-05-01,Direct,2038,4560,30,2524.03
2026-05-01,Referral,203,480,5,402.37
2026-05-01,Email,815,2145,20,1698.78
2026-05-01,Paid Search,3144,7434,93,8112.11
2026-05-01,Paid Social,3204,9250,66,5460.86
2026-05-02,Organic Search,4394,11206,65,5019.49
2026-05-02,Direct,2510,6321,37,3234.24
2026-05-02,Referral,251,673,6,503.08
2026-05-02,Email,1004,2619,25,2121.9
2026-05-02,Paid Search,3496,7731,90,8182.79
2026-05-02,Paid Social,976,2705,24,2030.22
2026-05-03,Organic Search,3033,7114,45,3785.82
2026-05-03,Direct,1733,4432,25,2089.17
2026-05-03,Referral,173,396,4,343.82
2026-05-03,Email,693,1697,17,1431.85
2026-05-03,Paid Search,3161,7763,97,8005.41
2026-05-03,Paid Social,2330,5038,56,4386.55
2026-05-04,Organic Search,3161,8916,47,3985.22
2026-05-04,Direct,1806,3816,27,2304.63
2026-05-04,Referral,180,426,4,357.16
2026-05-04,Email,722,1801,18,1543.99
2026-05-04,Paid Search,3833,9385,109,9925.29
2026-05-04,Paid Social,2391,6485,48,4157.2
2026-05-05,Organic Search,4792,12077,71,6188.19
2026-05-05,Direct,2738,7578,41,3559.05
2026-05-05,Referral,273,658,6,525.8
2026-05-05,Email,1095,2813,27,2212.07
2026-05-05,Paid Search,5044,12778,148,12074.19
2026-05-05,Paid Social,2629,7044,54,4730.45
2026-05-06,Organic Search,3626,9614,54,4586.73
2026-05-06,Direct,2072,5485,31,2570.86
2026-05-06,Referral,207,577,5,416.7
2026-05-06,Email,828,1883,20,1647.01
2026-05-06,Paid Search,3769,9551,116,10126.64
2026-05-06,Paid Social,2248,4988,59,5070.55
